iter	Passed	Remaining
833	1894	377
834	1897	374
835	1899	372
836	1901	370
837	1903	368
838	1905	365
839	1908	363
840	1910	361
841	1912	358
842	1914	356
843	1916	354
844	1919	352
845	1921	349
846	1923	347
847	1926	345
848	1928	342
849	1930	340
850	1933	338
851	1935	336
852	1937	333
853	1939	331
854	1942	329
855	1943	327
856	1946	324
857	1948	322
858	1950	320
859	1952	317
860	1953	315
861	1956	313
862	1958	310
863	1960	308
864	1962	306
865	1964	303
866	1966	301
867	1969	299
868	1971	297
869	1973	294
870	1975	292
871	1977	290
872	1980	288
873	1982	285
874	1984	283
875	1986	281
876	1988	278
877	1990	276
878	1992	274
879	1994	271
880	1996	269
881	1998	267
882	2000	265
883	2002	262
884	2004	260
885	2006	258
886	2008	255
887	2010	253
888	2012	251
889	2014	249
890	2017	246
891	2019	244
892	2021	242
893	2024	240
894	2026	237
895	2028	235
896	2031	233
897	2033	230
898	2035	228
899	2037	226
900	2040	224
901	2042	221
902	2043	219
903	2046	217
904	2048	215
905	2050	212
906	2052	210
907	2054	208
908	2056	205
909	2059	203
910	2061	201
911	2063	199
912	2065	196
913	2068	194
914	2070	192
915	2072	190
916	2075	187
917	2077	185
918	2079	183
919	2081	181
920	2084	178
921	2085	176
922	2087	174
923	2090	171
924	2092	169
925	2094	167
926	2096	165
927	2099	162
928	2101	160
929	2103	158
930	2105	156
931	2107	153
932	2109	151
933	2111	149
934	2113	146
935	2115	144
936	2117	142
937	2120	140
938	2122	137
939	2124	135
940	2126	133
941	2129	131
942	2131	128
943	2133	126
944	2136	124
945	2138	122
946	2140	119
947	2142	117
948	2144	115
949	2147	113
950	2149	110
951	2151	108
952	2153	106
953	2156	103
954	2158	101
955	2160	99
956	2162	97
957	2164	94
958	2166	92
959	2169	90
960	2171	88
961	2173	85
962	2175	83
963	2178	81
964	2180	79
965	2182	76
966	2185	74
967	2187	72
968	2189	70
969	2191	67
970	2194	65
971	2197	63
972	2199	61
973	2201	58
974	2203	56
975	2205	54
976	2207	51
977	2209	49
978	2211	47
979	2213	45
980	2215	42
981	2217	40
982	2219	38
983	2221	36
984	2223	33
985	2226	31
986	2228	29
987	2230	27
988	2232	24
989	2234	22
990	2236	20
991	2238	18
992	2240	15
993	2242	13
994	2244	11
995	2246	9
996	2248	6
997	2250	4
998	2252	2
999	2254	0
