iter	Accuracy	MultiClass
971	0.9953125	0.3029563481
972	0.9953125	0.3026290531
973	0.9953125	0.3023761506
974	0.9953125	0.3020816093
975	0.9953125	0.3017674374
976	0.9953125	0.3014559204
977	0.9953125	0.3011533101
978	0.9953125	0.3009191796
979	0.9953125	0.3005326355
980	0.9953125	0.3001166258
981	0.9953125	0.2999476323
982	0.9953125	0.2997082137
983	0.9953125	0.299276304
984	0.9953125	0.2990564757
985	0.9953125	0.2987007582
986	0.9953125	0.29839014
987	0.9953125	0.2981930017
988	0.9953125	0.2980543294
989	0.9953125	0.2977896044
990	0.9953125	0.2974952092
991	0.9953125	0.2972449256
992	0.9953125	0.297027575
993	0.9953125	0.2966477936
994	0.996875	0.2961574832
995	0.9953125	0.2959496009
996	0.996875	0.2956114859
997	0.996875	0.2952492962
998	0.996875	0.2950505314
999	0.996875	0.2946067246
