iter	Passed	Remaining
637	11499	7245
638	11518	7228
639	11534	7209
640	11554	7192
641	11569	7172
642	11586	7153
643	11605	7136
644	11626	7120
645	11642	7101
646	11659	7082
647	11676	7063
648	11693	7044
649	11711	7027
650	11730	7009
651	11752	6993
652	11775	6978
653	11791	6959
654	11810	6942
655	11827	6923
656	11845	6905
657	11861	6886
658	11879	6868
659	11897	6849
660	11914	6831
661	11930	6812
662	11948	6794
663	11964	6775
664	11982	6757
665	11998	6737
666	12023	6723
667	12040	6704
668	12056	6685
669	12074	6667
670	12093	6650
671	12109	6631
672	12125	6612
673	12145	6595
674	12162	6576
675	12179	6558
676	12194	6538
677	12213	6521
678	12229	6501
679	12245	6483
680	12261	6463
681	12280	6446
682	12297	6427
683	12313	6408
684	12330	6390
685	12348	6372
686	12365	6353
687	12382	6334
688	12397	6315
689	12418	6299
690	12435	6280
691	12451	6261
692	12471	6244
693	12488	6226
694	12504	6207
695	12520	6188
696	12539	6170
697	12557	6152
698	12576	6135
699	12592	6116
700	12610	6098
701	12627	6079
702	12643	6061
703	12659	6041
704	12678	6024
705	12696	6006
706	12714	5988
707	12731	5970
708	12750	5952
709	12767	5934
710	12783	5915
711	12800	5896
712	12821	5880
713	12839	5862
714	12856	5843
715	12874	5825
716	12890	5807
717	12907	5788
718	12923	5769
719	12940	5751
720	12957	5733
721	12974	5714
722	12990	5695
723	13009	5678
724	13030	5661
725	13050	5644
726	13069	5626
727	13087	5608
728	13104	5590
729	13119	5571
730	13137	5553
731	13154	5535
732	13172	5517
733	13188	5498
734	13207	5480
735	13223	5461
736	13240	5443
737	13255	5424
738	13272	5406
739	13289	5387
740	13306	5369
741	13323	5350
742	13343	5333
743	13359	5315
744	13376	5296
745	13392	5278
746	13413	5261
747	13431	5243
748	13448	5224
749	13465	5206
750	13484	5188
751	13500	5170
752	13516	5151
753	13533	5133
754	13550	5115
755	13567	5096
756	13582	5077
757	13600	5059
758	13617	5041
759	13634	5023
760	13651	5004
761	13668	4986
762	13685	4968
763	13702	4949
764	13718	4931
765	13736	4913
766	13753	4895
767	13771	4877
768	13787	4858
769	13804	4840
770	13822	4822
771	13839	4804
772	13855	4785
773	13873	4767
774	13893	4750
775	13908	4731
776	13927	4714
777	13945	4696
778	13963	4678
779	13979	4659
780	14011	4646
781	14035	4630
782	14052	4612
783	14069	4594
784	14086	4575
785	14103	4557
786	14119	4538
787	14138	4521
788	14155	4503
789	14171	4484
790	14188	4466
791	14205	4448
792	14222	4429
793	14237	4411
794	14255	4393
795	14275	4376
796	14293	4357
797	14308	4339
798	14325	4321
799	14342	4302
800	14359	4284
801	14375	4266
802	14392	4247
803	14410	4229
804	14427	4211
805	14443	4193
806	14460	4175
807	14478	4157
808	14495	4139
809	14511	4120
810	14529	4102
811	14545	4084
812	14562	4065
813	14577	4047
814	14596	4029
815	14613	4011
816	14631	3993
817	14647	3975
818	14667	3957
819	14684	3939
820	14700	3921
821	14716	3902
822	14737	3885
823	14754	3867
824	14771	3849
825	14788	3831
826	14805	3813
827	14822	3795
828	14839	3776
829	14855	3758
830	14872	3740
831	14890	3722
832	14906	3704
833	14924	3686
834	14943	3668
835	14961	3650
836	14978	3632
837	14996	3615
838	15014	3596
839	15030	3578
840	15051	3561
841	15069	3543
842	15086	3525
843	15102	3507
844	15119	3489
845	15137	3471
846	15154	3453
847	15171	3434
848	15187	3416
849	15205	3398
850	15224	3381
851	15240	3362
852	15257	3344
853	15277	3327
854	15293	3309
855	15309	3290
856	15328	3273
857	15345	3255
858	15360	3236
859	15378	3218
860	15395	3200
861	15412	3182
862	15428	3164
863	15445	3146
864	15463	3128
865	15481	3110
866	15497	3092
867	15513	3074
868	15529	3055
869	15546	3037
870	15562	3019
871	15579	3001
872	15601	2984
873	15618	2966
874	15635	2948
875	15652	2930
876	15670	2912
877	15686	2894
878	15704	2876
879	15723	2858
880	15741	2840
881	15757	2822
882	15773	2804
883	15792	2786
884	15810	2769
885	15826	2750
886	15843	2732
887	15859	2714
888	15877	2696
889	15894	2678
890	15911	2660
891	15927	2642
892	15945	2624
893	15960	2606
894	15978	2588
895	15996	2570
896	16014	2552
897	16030	2534
898	16054	2517
899	16073	2500
900	16090	2482
901	16108	2464
902	16125	2446
903	16144	2428
904	16161	2410
905	16177	2392
906	16196	2374
907	16217	2357
908	16242	2340
909	16263	2323
910	16281	2305
911	16297	2287
912	16314	2269
913	16332	2251
914	16352	2234
915	16371	2216
916	16392	2198
917	16410	2180
918	16426	2162
919	16443	2144
920	16462	2127
921	16480	2109
922	16496	2091
923	16513	2073
924	16530	2055
925	16547	2037
926	16563	2019
927	16581	2001
928	16598	1983
929	16615	1965
930	16632	1947
931	16649	1929
932	16668	1911
933	16684	1893
934	16701	1875
935	16716	1857
936	16735	1839
937	16750	1821
938	16767	1803
939	16783	1785
940	16803	1767
941	16818	1749
942	16834	1731
943	16850	1713
944	16868	1695
945	16885	1677
946	16902	1659
947	16920	1642
948	16939	1624
949	16956	1606
950	16974	1588
951	16991	1570
952	17008	1552
953	17024	1534
954	17042	1516
955	17067	1499
956	17084	1481
957	17102	1463
958	17119	1446
959	17138	1428
960	17155	1410
961	17172	1392
962	17191	1374
963	17210	1356
964	17228	1339
965	17244	1320
966	17263	1303
967	17280	1285
968	17297	1267
969	17314	1249
970	17333	1231
971	17349	1213
972	17367	1195
973	17385	1178
974	17404	1160
975	17421	1142
976	17443	1124
977	17467	1107
978	17483	1089
979	17500	1071
980	17518	1053
981	17536	1035
982	17553	1017
983	17571	1000
984	17589	982
985	17607	964
986	17624	946
987	17641	928
988	17661	910
989	17678	892
990	17696	875
991	17713	857
992	17732	839
993	17749	821
994	17766	803
995	17784	785
996	17803	767
997	17820	749
998	17838	732
999	17859	714
1000	17876	696
1001	17894	678
1002	17911	660
1003	17930	642
1004	17947	625
1005	17964	607
1006	17983	589
1007	18003	571
1008	18021	553
1009	18039	535
1010	18058	517
1011	18080	500
1012	18096	482
1013	18114	464
1014	18133	446
1015	18149	428
1016	18167	410
1017	18186	393
1018	18204	375
1019	18221	357
1020	18238	339
1021	18257	321
1022	18274	303
1023	18292	285
1024	18308	267
1025	18328	250
1026	18345	232
1027	18381	214
1028	18422	196
1029	18447	179
1030	18484	161
1031	18507	143
1032	18531	125
1033	18548	107
1034	18564	89
1035	18583	71
1036	18600	53
1037	18618	35
1038	18636	17
1039	18657	0
