iter	Accuracy	MultiClass
885	0.9953198128	0.3296026888
886	0.9953198128	0.3293428107
887	0.9953198128	0.3287307247
888	0.9953198128	0.3283093416
889	0.9953198128	0.3280776988
890	0.9953198128	0.3278913723
891	0.9953198128	0.3275418304
892	0.9953198128	0.3273058524
893	0.9953198128	0.3269485943
894	0.9953198128	0.3267115013
895	0.9953198128	0.3264899533
896	0.9953198128	0.3261759855
897	0.9953198128	0.325681185
898	0.9953198128	0.3253824873
899	0.9953198128	0.3252828704
900	0.9953198128	0.3250474091
901	0.9953198128	0.3247429086
902	0.9953198128	0.3243501231
903	0.9953198128	0.323984079
904	0.9953198128	0.3236571251
905	0.9953198128	0.3233288885
906	0.9953198128	0.3229324453
907	0.9953198128	0.3225066523
908	0.9953198128	0.3219763368
909	0.9953198128	0.3218146477
910	0.9953198128	0.3214715905
911	0.9953198128	0.3210098944
912	0.9953198128	0.3206968086
913	0.9953198128	0.3203504632
914	0.9953198128	0.3199576344
915	0.9953198128	0.3195491863
916	0.9953198128	0.3190988893
917	0.9953198128	0.3188798026
918	0.9953198128	0.3183931675
919	0.9968798752	0.318125627
920	0.9968798752	0.3178205964
921	0.9968798752	0.317287967
922	0.9968798752	0.3169321975
923	0.9968798752	0.3166487948
924	0.9968798752	0.3161983081
925	0.9984399376	0.3159174539
926	0.9984399376	0.3156154107
927	0.9984399376	0.3153222158
928	0.9984399376	0.3150612879
929	0.9984399376	0.3145475278
930	0.9984399376	0.3142430887
931	0.9984399376	0.3140220278
932	0.9984399376	0.3136813396
933	0.9984399376	0.3133760442
934	0.9984399376	0.3130340671
935	0.9984399376	0.3127276988
936	0.9984399376	0.3125650086
937	0.9984399376	0.3122735711
938	0.9984399376	0.3118454935
939	0.9984399376	0.3116072908
940	0.9984399376	0.3113879134
941	0.9984399376	0.3110891969
942	0.9984399376	0.3107179035
943	0.9984399376	0.3103793408
944	0.9984399376	0.3100168411
945	0.9984399376	0.309742653
946	0.9984399376	0.3094342146
947	0.9984399376	0.3092871557
948	0.9984399376	0.3089616671
949	0.9984399376	0.3086019445
950	0.9984399376	0.3082794343
951	0.9984399376	0.3079438558
952	0.9984399376	0.3076262723
953	0.9984399376	0.3071869025
954	0.9984399376	0.3068649477
955	0.9984399376	0.3066497276
956	0.9984399376	0.3063424676
957	0.9984399376	0.305906188
958	0.9984399376	0.3056505607
959	0.9984399376	0.3053118734
960	0.9984399376	0.305005877
961	0.9984399376	0.3047132918
962	0.9984399376	0.3043722312
963	0.9984399376	0.3039130021
964	0.9984399376	0.3036549324
965	0.9984399376	0.3033130126
966	0.9984399376	0.3030038413
967	0.9984399376	0.3027205544
968	0.9984399376	0.3024544081
969	0.9984399376	0.3020512014
970	0.9984399376	0.3016793153
971	0.9984399376	0.3013939417
972	0.9984399376	0.3011764244
973	0.9984399376	0.3009582494
974	0.9984399376	0.3005513228
975	0.9984399376	0.3002119889
976	0.9984399376	0.2997547092
977	0.9984399376	0.2994654355
978	0.9984399376	0.2991499822
979	0.9984399376	0.2987430445
980	0.9984399376	0.2984979605
981	0.9984399376	0.2982290647
982	1	0.2979123729
983	1	0.2977346839
984	1	0.2975529567
985	1	0.297303153
986	1	0.2969102037
987	1	0.2965734384
988	1	0.2962405414
989	1	0.2960176314
990	1	0.2956645967
991	1	0.2952550512
992	1	0.2949046379
993	1	0.2945882453
994	1	0.2943217108
995	1	0.2940261222
996	1	0.2936932765
997	1	0.2934269932
998	1	0.293343033
999	1	0.2930975346
